collision_index,longitude,latitude,collision_severity,collision_year
2023991269278,-4.249454,55.863222,3,2023
2022622200683,-3.693643,51.529297,3,2022
2023610043023,-2.992265,51.582511,3,2023
2022170M31902,-1.214402,54.523633,3,2022
2024111523230,-1.55813,54.52233,2,2024
2022161250991,-0.307995,53.767212,2,2022
2024161463445,-0.33377,53.77298,3,2024
2022302201655,-1.49137,52.909183,3,2022
2023302300646,-1.463788,52.912783,3,2023
2023311383518,-1.13981,52.950488,3,2023
2023311370708,-1.155493,52.968328,3,2023
2024522401161,-2.50943,51.48696,3,2024
2022430207798,-0.739284,51.53623,2,2022
2022471175057,-0.135174,50.824384,3,2022
2023471301170,-0.208076,50.847209,3,2023
2024471490510,-0.12695,50.81834,3,2024
2024471497475,-0.1253,50.83688,3,2024
2022440100094,-1.076854,50.82057,2,2022
2023440253829,-1.103789,50.847066,3,2023
2023440417434,-1.095477,50.796454,3,2023
2022070813411,-2.439539,53.094077,3,2022
2023221378043,-2.372669,52.666248,3,2023
2024401411603,-0.46302,52.13707,3,2024
2023401330975,-0.495847,52.003452,3,2023
2024552400859,-1.97212,50.78558,3,2024
2023552301270,-1.905783,50.786602,3,2023
2022430494214,-0.696683,51.667693,3,2022
2024061448818,-2.1346,53.52906,2,2024
2022052200704,-2.828583,53.362764,3,2022
2023052301502,-2.944035,53.506627,3,2023
2023101318351,-1.642006,54.97545,3,2023
2024201527233,-1.80223,52.56031,3,2024
2024201534221,-1.80798,52.46809,3,2024
2022201224775,-2.138101,52.457489,3,2022
2022131257104,-1.299155,53.698419,3,2022
2023010427212,-0.184644,51.586052,2,2023
2023010468854,0.158754,51.464058,3,2023
2022010389450,-0.201262,51.544637,3,2022
2024010525942,-0.01794,51.39924,3,2024
2023010470021,-0.281461,51.502541,3,2023
2022010400791,-0.077499,51.523268,3,2022
2023010459843,-0.189702,51.47796,3,2023
2024010511958,0.20352,51.56483,3,2024
2022010359116,-0.433908,51.450596,3,2022
2024010531845,-0.09585,51.54061,3,2024
2024010521094,-0.1155,51.4621,3,2024
2024010547016,-0.08955,51.42704,3,2024
2023010435563,-0.002154,51.421659,3,2023
2023010427178,-0.179051,51.41741,3,2023
2022010396151,-0.103209,51.495693,2,2022
2023010436027,-0.028228,51.514249,3,2023
2022010395850,-0.016607,51.602217,2,2022
2022010372385,-0.150266,51.442858,3,2022
2024010514451,-0.14673,51.41973,3,2024
2022351319323,0.176377,52.104442,2,2022
2022501248065,-4.200953,51.01663,3,2022
2023501293538,-3.516081,50.734551,2,2023
2023501406862,-3.41296,50.620553,3,2023
2022471190315,0.58476,50.855128,2,2022
2023421321927,0.60985,51.64728,3,2023
2022531246002,-2.069959,51.916165,3,2022
2022461197223,1.418285,51.372402,3,2022
2023461314006,1.443303,51.359732,2,2023
2022361163751,1.584568,52.705808,3,2022
2023311300804,-1.127279,53.334066,2,2023
2022211238249,-1.667576,52.803569,1,2022
2023451322315,-0.614062,51.180604,3,2023
2023451360808,-0.385314,51.351192,3,2023
2024471487384,-0.22331,51.10282,3,2024
2024471506639,-0.30922,51.07185,3,2024
2022221231696,-1.975477,52.280372,2,2022
2023991307691,-5.121582,56.843843,2,2023
2023991362121,-2.994945,57.67109,3,2023
202263C012922,-5.035766,51.713615,3,2022
2022610009022,-3.206177,51.776327,3,2022
2022111194754,-1.551718,54.516968,3,2022
2023111379743,-1.56883,54.536397,2,2023
2023041360328,-3.053083,53.849584,2,2023
2024161480412,-0.18547,54.08721,2,2024
2022161188227,-0.092249,53.543061,2,2022
2024221396412,-2.71462,52.06322,3,2024
2023520000621,-2.360295,51.377838,3,2023
2024522401725,-2.61629,51.46157,3,2024
2023501325449,-4.136241,50.414969,3,2023
2023543266923,-1.749603,51.586405,2,2023
2022401250459,-0.429243,51.869651,3,2022
2023401282570,-0.42892,51.871409,3,2023
2022421166837,0.372647,51.481085,3,2022
2023461306302,0.489858,51.377621,3,2023
2023471333589,-0.13039,50.819028,3,2023
2024471513959,-0.13894,50.82833,2,2024
2023070352618,-2.227067,53.307889,3,2023
2024221411433,-2.7914,52.70849,3,2024
2024501420961,-5.26738,50.24578,3,2024
202354C354023,-2.112439,51.454866,3,2023
2023552300742,-2.454998,50.648828,3,2023
2022122201150,-1.523395,54.131792,3,2022
2024122400632,-0.50722,54.36845,2,2024
2023061318590,-2.24056,53.486681,3,2023
2024061431975,-2.28042,53.44605,2,2024
2023061351968,-2.133074,53.533436,2,2023
2023052302889,-2.985716,53.43474,2,2023
2024052400639,-2.94832,53.39802,2,2024
2024052400510,-3.12084,53.37804,3,2024
2023141298625,-1.344129,53.456039,3,2023
2024141474049,-1.47497,53.36661,2,2024
2022201151701,-1.893464,52.483144,3,2022
2023201301065,-1.938277,52.416775,3,2023
2023201296183,-1.838589,52.533991,3,2023
2023201443004,-1.813807,52.443327,2,2023
2024201455344,-1.85079,52.46722,3,2024
2023201269809,-2.120031,52.539407,3,2023
2023201278855,-2.048212,52.524211,3,2023
2023201393111,-1.967678,52.484544,3,2023
2022201246271,-1.989796,52.614964,2,2022
2024201535784,-1.99068,52.6037,3,2024
2024201517133,-2.06141,52.57405,3,2024
2022131193093,-1.766517,53.819152,2,2022
2023131308551,-1.831612,53.828383,3,2023
2024131465404,-1.92131,53.86226,2,2024
2023131281914,-1.723225,53.872403,2,2023
2024131438028,-1.59136,53.83266,3,2024
2022131183881,-1.265092,53.708794,3,2022
2023131361832,-1.318887,53.717408,2,2023
2024481558138,-0.09723,51.51777,3,2024
2024010521445,0.14813,51.53739,3,2024
2024010523567,-0.14344,51.61593,3,2024
2024010544254,-0.20801,51.65297,3,2024
2022010377802,-0.273594,51.585596,3,2022
2024010511534,-0.31237,51.54896,3,2024
2022010368915,-0.023779,51.350803,3,2022
2024010497725,-0.09348,51.39449,3,2024
2022010390816,0.052675,51.490316,3,2022
2023010422109,-0.018234,51.481185,2,2023
2024010529911,0.01372,51.49572,3,2024
2023010481195,-0.076758,51.534704,3,2023
2024010507133,-0.19821,51.4864,3,2024
2022010380013,-0.076699,51.577831,3,2022
2024010495977,-0.07327,51.58282,3,2024
2024010508358,-0.15197,51.598,3,2024
2023010474202,0.171959,51.52502,3,2023
2023010420218,-0.412101,51.512485,3,2023
2022010417882,-0.084385,51.549154,3,2022
2023010462575,-0.120933,51.551975,3,2023
2024010490139,-0.12003,51.57277,2,2024
2024010532696,-0.30313,51.39897,3,2024
2023010450998,-0.130859,51.429358,3,2023
2022010413147,-0.03907,51.475223,2,2022
2022010369382,0.017939,51.520199,2,2022
2024010527409,-0.01271,51.53042,3,2024
2023010423807,-0.046968,51.491578,3,2023
2023010466267,-0.095607,51.48798,3,2023
2022010381104,-0.174132,51.378773,3,2022
2023010431177,-0.199746,51.367623,2,2023
2022010417526,-0.071897,51.520757,2,2022
2023010465370,-0.195872,51.457363,3,2023
2023010466108,-0.123076,51.513917,3,2023
2023010479777,-0.154294,51.502821,3,2023
2024351495588,0.12724,52.20806,3,2024
2022031207177,-3.228967,54.114899,3,2022
2024302400051,-1.30315,53.2283,3,2024
2023471365715,0.456012,50.835712,3,2023
2022421248147,0.242276,52.026035,3,2022
2024440013118,-1.43484,50.86334,3,2024
2022461141599,0.261217,51.445957,3,2022
2023461377742,0.183897,51.27668,3,2023
2024461472568,0.87059,51.14737,3,2024
2022041198923,-2.801794,54.047303,3,2022
2024041514027,-2.39926,53.74219,2,2024
2022320660851,-0.003243,53.367218,3,2022
2024320294366,-0.02286,52.97479,3,2024
2023361371804,1.720406,52.570277,2,2023
2024311405104,-1.11087,53.10081,3,2024
2023451362691,-0.343142,51.402786,3,2023
2023221296130,-2.046624,52.334549,2,2023
2023221328964,-2.275542,52.344728,3,2023
2024991536030,-4.17013,55.81944,3,2024
2024991394510,-3.13821,55.95596,3,2024
2022991240617,-4.228757,55.852329,3,2022
2023991271811,-4.29248,55.868692,3,2023
202263B080522,-4.23107,52.093221,3,2022
2023332301031,-1.122664,52.6497,3,2023
2023332300685,-1.119451,52.627157,3,2023
2024311490728,-1.18022,52.95535,2,2024
2024211418799,-2.19836,53.04538,3,2024
2022430270478,-0.950782,51.439096,3,2022
2022471163336,-0.151347,50.842322,3,2022
2023071210020,-2.955047,53.226758,3,2023
2022543216322,-1.624405,51.251241,3,2022
2023340NN2362,-0.737221,52.339429,3,2023
2024031529233,-2.90547,54.38009,3,2024
2022122200418,-2.012751,53.960891,3,2022
2023061361824,-2.169268,53.472926,2,2023
2024061397358,-2.23568,53.5002,2,2024
2024061443339,-2.25227,53.47596,2,2024
2024061468656,-2.23121,53.41605,3,2024
2022061223326,-2.147226,53.54639,3,2022
2024061518981,-2.25514,53.48351,3,2024
2023061381086,-2.146394,53.392913,3,2023
2023052300692,-2.956058,53.419754,3,2023
2022141258300,-1.526316,53.543207,3,2022
2022141223332,-1.422083,53.36464,3,2022
2023201396622,-1.83293,52.443814,2,2023
2022201172071,-2.134415,52.595003,2,2022
2022131143508,-1.638999,53.815888,2,2022
2022131157470,-1.542665,53.809717,3,2022
2022131178361,-1.604253,53.742634,2,2022
2022131256165,-1.532467,53.821372,3,2022
2023131347718,-1.621394,53.807619,3,2023
2024131501103,-1.54897,53.77295,3,2024
2022101211568,-1.538599,54.957669,3,2022
2022010372193,0.136181,51.5528,3,2022
2024010494575,-0.2384,51.53215,3,2024
2023010421208,0.068765,51.417066,3,2023
2023010437611,-0.145376,51.541474,3,2023
2022010395258,-0.37826,51.50731,3,2022
2023010442187,-0.295047,51.529977,3,2023
2022010361239,-0.077713,51.531203,3,2022
2024010547179,-0.06837,51.54991,3,2024
2024010546750,-0.21113,51.46845,2,2024
2023010440085,-0.096824,51.604974,3,2023
2023010437582,-0.299337,51.587392,3,2023
2022010381078,-0.45018,51.531473,3,2022
2023010473376,-0.412884,51.524383,3,2023
2022010354129,-0.10787,51.562952,3,2022
2023010432777,-0.121944,51.546335,3,2023
2024010537603,-0.10354,51.56416,3,2024
2022010360531,-0.178241,51.487656,3,2022
2023010451673,-0.178259,51.487576,2,2023
2023010433235,-0.256938,51.403919,3,2023
2023010431328,-0.301639,51.379801,2,2023
2022010389559,-0.055447,51.439561,2,2022
2023010485883,0.013852,51.447132,3,2023
2024010522536,-0.30578,51.4584,3,2024
2023010475465,-0.064492,51.474072,3,2023
2024010487426,-0.10475,51.50091,2,2024
2022010386429,0.005264,51.554544,3,2022
2022010365531,-0.209474,51.458831,3,2022
2022010400387,-0.17799,51.519603,3,2022
2024010518059,-0.1778,51.51941,3,2024
2023302301644,-1.291207,52.894026,3,2023
2023471376866,0.558661,50.875446,2,2023
2023421279549,0.606302,51.65297,3,2023
2023421392850,0.303091,51.621216,3,2023
2024421396955,1.05896,51.94638,2,2024
2023531280521,-2.080067,51.893717,2,2023
2022440421150,-0.978921,50.830573,3,2022
2023440344726,-1.481864,50.912582,3,2023
2023461302219,1.294914,51.134899,3,2023
2022041176919,-2.773725,53.540327,3,2022
2024041543658,-2.25468,53.78414,3,2024
2022332200950,-1.185393,52.751689,2,2022
2024311453074,-0.97682,53.22999,3,2024
2024311489268,-1.27907,53.14148,2,2024
2022211231371,-1.966331,52.765267,2,2022
2024211530943,-1.67711,52.63291,3,2024
2022451253693,-0.662759,51.178302,3,2022
2024451469029,-0.56494,51.30877,3,2024
2022991230768,-4.324982,55.607419,2,2022
2022991133144,-1.775218,57.510578,3,2022
2024991452670,-3.19358,55.95264,3,2024
2024991536984,-4.41275,55.83739,1,2024
2022991175088,-3.563812,55.904058,2,2022
2022991132494,-4.19023,55.877763,3,2022
2022991200450,-4.261095,55.846274,2,2022
2023991293761,-4.252457,55.836142,1,2023
2024991498383,-4.06524,55.97781,2,2024
2023631383098,-4.141251,51.695205,2,2023
2023070073861,-2.595756,53.408019,2,2023
2023161351813,-0.410977,53.757816,3,2023
2024122401172,-1.0863,53.96345,3,2024
2022302202166,-1.415095,52.915439,2,2022
2023302301376,-1.484565,52.902465,3,2023
2024302400603,-1.41245,52.91613,3,2024
2024302401488,-1.46275,52.90324,3,2024
2023311355422,-1.196734,52.97816,3,2023
2022522204907,-2.600852,51.439937,3,2022
2024522402503,-2.57826,51.44441,3,2024
2024522402931,-2.83439,51.31454,3,2024
2024501438247,-4.12866,50.38028,3,2024
2022421187697,0.709772,51.553685,3,2022
2024430297518,-0.92535,51.44111,3,2024
2023440340200,-1.179575,50.62765,3,2023
2022111208932,-1.43798,54.679965,2,2022
2022111232973,-1.43011,54.750214,3,2022
2023111364584,-1.59528,54.849297,3,2023
2022070133137,-2.376483,53.304742,2,2022
2023070709146,-2.374216,53.086471,3,2023
2024501472766,-5.02931,50.46493,3,2024
2024501513585,-5.11503,50.41127,3,2024
2022552200359,-2.191541,51.004584,3,2022
2023552301085,-2.451602,50.608868,3,2023
2024340WN4122,-0.86969,52.24659,2,2024
2023031359320,-2.887152,54.879251,2,2023
2022061215918,-2.239202,53.486244,3,2022
2024061495489,-2.4336,53.53111,2,2024
2023061310557,-2.131322,53.381839,3,2023
2022052200642,-2.895644,53.417687,2,2022
2024052401232,-2.74474,53.45696,3,2024
2023052301275,-3.00248,53.640757,3,2023
2024052401355,-3.00092,53.642,3,2024
2023141312616,-1.480487,53.541839,3,2023
2022201229584,-1.826189,52.530783,3,2022
2023201377511,-1.864358,52.505418,3,2023
2024201499349,-1.84552,52.45318,2,2024
2022201210648,-2.124341,52.56701,3,2022
2023131299786,-1.709705,53.828411,3,2023
2024131515756,-1.77106,53.80719,2,2024
2024010492996,0.11279,51.54181,3,2024
2023010472740,0.093425,51.464776,2,2023
2023010477977,-0.101509,51.398194,3,2023
2022010418960,-0.297834,51.513238,3,2022
2024010517588,-0.03499,51.64502,3,2024
2024010503652,-0.05498,51.54,3,2024
2024010547593,-0.08363,51.55232,3,2024
2024010516228,-0.06903,51.59095,3,2024
2024010529546,-0.20646,51.49642,3,2024
2024010488122,-0.34214,51.42678,3,2024
2022010367561,-0.080703,51.48959,2,2022
2023010420463,-0.065354,51.490443,3,2023
2022010352713,-0.050701,51.532061,3,2022
2022010365723,-0.042816,51.515537,3,2022
2022010405855,-0.071851,51.519803,3,2022
2022010409969,-0.028725,51.517432,2,2022
2023010451522,-0.013869,51.512352,3,2023
2024010540539,-0.06869,51.5151,3,2024
2023010423713,-0.040661,51.587216,3,2023
2023010462579,-0.217708,51.461043,3,2023
2024010495996,-0.21804,51.45842,3,2024
2024010537793,-0.16262,51.47282,3,2024
2024010544676,-0.15998,51.46475,3,2024
2022010410186,-0.152937,51.507179,2,2022
2023010461423,-0.205659,51.532942,3,2023
2023351301143,-0.278109,52.226202,2,2023
2024351451542,0.113,52.2125,3,2024
2022031258481,-3.318838,54.76335,3,2022
2022302201954,-1.900519,53.263498,3,2022
2024471536083,0.61277,50.87813,3,2024
2023421323856,0.099271,51.773425,3,2023
2022531233654,-2.489432,51.864818,2,2022
2023531303722,-2.163114,51.849198,3,2023
2024531398199,-2.23629,51.85165,3,2024
2024440366455,-1.51128,50.91644,2,2024
2022461260128,1.058953,51.26983,3,2022
2022332201027,-1.28104,52.548191,3,2022
2024332400370,-1.1305,52.58008,3,2024
2024320335193,-0.57795,53.19584,3,2024
2022361210605,0.232534,52.609796,2,2022
2023430231218,-1.272325,51.780618,3,2023
2022211234433,-1.874804,52.603841,3,2022
2023451362921,-0.475028,51.340704,3,2023
2024451459621,-0.06305,51.17734,2,2024
2023991262698,-4.051713,55.779433,2,2023
2023991283682,-3.181444,55.941577,3,2023
2024991470266,-3.16135,55.95645,3,2024
2024991513686,-4.38658,55.89106,1,2024
2022991199896,-4.025314,55.827834,3,2022
202460Q130012,-2.98743,53.04614,3,2024
2022622200799,-3.173848,51.503074,2,2022
2022170M10942,-1.197871,54.529924,2,2022
2022170L30622,-1.069029,54.594347,3,2022
2022170S42002,-1.355525,54.497075,3,2022
2023170S41273,-1.352406,54.494128,2,2023
2022161245121,-0.377553,53.75051,3,2022
2023161314336,-0.297186,53.76287,2,2023
2023161360955,-0.659854,53.59841,3,2023
2023122301282,-1.074194,53.961317,3,2023
2023302300018,-1.476472,52.91035,3,2023
2024332400010,-1.11403,52.61026,2,2024
2023522400845,-2.585023,51.445385,3,2023
2024501484006,-4.15245,50.36978,3,2024
2022430198712,-1.066348,51.443031,3,2022
2022471191723,-0.152455,50.825432,3,2022
2022471244101,-0.137522,50.832461,3,2022
2023440442856,-1.062383,50.793836,3,2023
2023440154980,-1.397568,50.905137,2,2023
2023440512110,-1.16634,50.650164,3,2023
2024070543062,-2.47778,53.07484,3,2024
2022101244504,-1.598378,55.217274,3,2022
2023101283075,-1.518408,55.127322,3,2023
2023101312060,-2.254064,55.144442,2,2023
2024552500118,-1.77208,50.73459,2,2024
2022430530233,-0.772201,51.576395,3,2022
2022340WNC052,-0.88937,52.262846,2,2022
2024421467219,0.90283,51.90712,3,2024
2022531257334,-2.252529,51.847116,3,2022
2022440166428,-1.355395,50.976599,3,2022
2022440204892,-1.357417,50.962178,3,2022
2024440236539,-0.99327,50.87105,2,2024
2024411415858,-0.20139,51.69843,2,2024
2023411313776,-0.462247,51.643915,3,2023
2022461146969,0.212557,51.445905,3,2022
2022461246686,0.367197,51.438145,2,2022
2024461471484,1.14436,51.08071,3,2024
2023041323798,-2.213219,53.842314,2,2023
2024041517853,-2.75709,53.76772,2,2024
2022320131863,-0.59884,53.199421,3,2022
2024320254379,-0.41252,53.08076,2,2024
2023311354130,-1.25405,53.099674,3,2023
2022430445681,-1.317694,51.709625,3,2022
20225222ME491,-2.323259,51.227405,3,2022
2024451529437,-0.33516,51.22729,3,2024
2022451239714,-0.419381,51.421581,3,2022
2024451457894,-0.10157,51.19338,3,2024
2023471320508,-0.553593,50.819601,3,2023
2022371228595,1.450589,52.450524,3,2022
2022061193245,-2.289323,53.516855,3,2022
2023061389320,-2.289726,53.595754,3,2023
2023061371504,-2.18895,53.376188,3,2023
2022061259578,-2.353017,53.448722,3,2022
2024061513245,-2.38291,53.4592,2,2024
2024052402846,-2.89045,53.47419,2,2024
2024052401038,-2.92428,53.42008,3,2024
2024141471382,-1.46047,53.3855,2,2024
2023101346399,-1.480327,54.977779,2,2023
2024201473274,-1.9497,52.46987,3,2024
2022131145007,-1.885856,53.725328,2,2022
2022131245519,-1.712142,53.723167,3,2022
2024131431045,-1.51702,53.6388,3,2024
2022010404106,-0.281244,51.61736,3,2022
2023010467463,0.147043,51.456566,3,2023
2024010544229,0.14947,51.45604,3,2024
2022010358549,-0.279314,51.565636,2,2022
2024010499227,-0.11356,51.52177,3,2024
2024010534850,-0.08177,51.5267,3,2024
2024010519620,-0.07259,51.5884,3,2024
2022010387437,0.161593,51.588287,3,2022
2022010408518,0.189196,51.571786,2,2022
2022010381561,-0.303273,51.487077,3,2022
2024010541478,-0.15121,51.48672,3,2024
2022010375383,-0.286524,51.418986,3,2022
2022010353947,-0.116035,51.460631,2,2022
2024010493129,-0.12842,51.43349,3,2024
2022010386218,0.025926,51.502364,2,2022
2024010541767,-0.33056,51.45566,3,2024
2022010369884,-0.096781,51.48987,3,2022
2022010413740,-0.094407,51.481171,3,2022
2024010519126,-0.07405,51.4868,3,2024
2024010550189,-0.02316,51.50125,3,2024
2022010381513,-0.018361,51.572553,2,2022
2022010388620,-0.16386,51.432218,3,2022
2022010355955,-0.194985,51.519209,3,2022
2023010455556,-0.157855,51.512787,3,2023
2024991492633,-4.63473,55.46188,2,2024
2022991223387,-4.271636,55.815576,2,2022
2024991489833,-4.24789,55.8671,2,2024
2023991292633,-3.912033,55.781587,2,2023
202360A172716,-2.989338,53.043438,3,2023
2024041513996,-3.05279,53.79116,3,2024
2023161330384,-0.391336,53.731531,2,2023
2022122200474,-1.086642,53.957359,3,2022
2024122400471,-1.05254,53.967,3,2024
2023302301778,-1.48804,52.901537,2,2023
2023332300154,-1.124281,52.66495,3,2023
2024520002755,-2.40131,51.34621,2,2024
2023522301254,-2.54897,51.473514,3,2023
2023522400848,-2.59953,51.467521,3,2023
2024522402789,-2.53417,51.44042,3,2024
2024351468217,-0.25022,52.58273,3,2024
2022471231868,-0.18535,50.828107,3,2022
2023440309717,-1.452066,50.927032,3,2023
2023440362008,-1.164549,50.728012,3,2023
2022111175689,-1.446529,54.653466,3,2022
2023111270015,-1.700692,54.86727,3,2023
2024501395657,-4.83584,50.5152,2,2024
2023101342857,-1.501663,55.120776,3,2023
2022552200730,-2.93349,50.737876,3,2022
2022552201205,-2.758315,50.73689,3,2022
2023430398166,-0.554961,51.518369,3,2023
2022340WNC462,-0.80921,52.244011,3,2022
2024061528000,-2.30833,53.6477,3,2024
2022061221279,-2.230093,53.462874,3,2022
2023061359600,-2.124693,53.479452,2,2023
2023061308558,-2.642636,53.54407,3,2023
2024052401358,-2.92965,53.44069,2,2024
2023052301779,-2.952927,53.491698,3,2023
2023052301280,-2.975513,53.306587,3,2023
2023201381273,-1.893085,52.432898,3,2023
2024201428261,-1.83686,52.46701,2,2024
2023201409806,-1.542384,52.429311,3,2023
2023201330808,-2.120697,52.481125,3,2023
2024201458884,-1.98621,52.59821,3,2024
2022201211663,-2.105328,52.593279,3,2022
2024131406120,-1.50755,53.83747,3,2024
2024131420226,-1.519,53.81517,2,2024
2024481558044,-0.07964,51.51723,3,2024
2024010529086,0.13613,51.56124,2,2024
